4,Scanning the Skies for Threats from Space,"PPARC -- British astronomers are providing a vital component to the world-wide effort of identifying and monitoring rogue asteroids and comets. From this month, the UK Astrometry and Photometry Programme (UKAPP) for Near-Earth Objects, based at Queens University, Belfast, will track Near-Earth Objects (NEOs) and feed their crucial information into the international programme of protecting the Earth from any future impact by a comet or asteroid..."
4,Harvard Scientists Want to Clone Human Embryos,"CAMBRIDGE, Mass. (AP) -- Harvard University scientists have asked the university's ethical review board for permission to produce cloned human embryos for disease research, potentially becoming the first researchers in the nation to wade into a divisive area of study that has become a presidential campaign issue..."
4,NetSuite updates customer management tools,NetSuite 10.0 offers analysis tools to help businesses predict information about customers based on data they've already entered.
4,Patent case challenges Microsoft's 'AutoPlay',A case scheduled for hearing in December focuses on technology for automatically loading software from a disc.
4,PeopleSoft exec: We pumped up earnings,"The company asked customers to accelerate deals in order to bolster earnings--a ploy to exaggerate profits, Oracle lawyers say."
4,Briefly: Westinghouse cuts price of LCD TVs,roundup Plus: Adobe debuts hobbyist Photoshop package...Symbol joins WiMax wireless broadband group...HP to sell PathScale compilers.
4,WebMethods wraps process software in Fabric,The new software is designed to simplify the process of knitting together back-office business applications.
4,SCO to launch legal Web site,Prosco.net will feature an archive of filings and other information related to the company's many legal battles over Linux.
4,FDA approves injecting ID chips in patients,"Regulators sign off on implantable tracking device to manage treatment of Alzheimer's, diabetes, heart disease, other conditions."
4,HP to open research center in South Korea,"Over the next five years, the company will spend \$40 million on its new lab, which will focus on the digital home."
4,Locked out--and locked up--on the Net?,"Outages put a crimp in access at PayPal, Gawker. Also: Microsoft's latest security warnings."
4,Symbol joins WiMax wireless broadband group,"Symbol Technologies follows Cisco, which also recently joined the WiMax Forum."
4,Westinghouse cuts price of LCD TVs,The company has cut up to 25 percent off the price of two of its liquid-crystal display TV models.
4,Adobe releases hobbyist Photoshop package,"Photoshop Elements 3.0 enhances tools for touching up photos, including the ""healing brush."""
4,Segway may go off-road,The scooter maker is testing a new four-wheel gadget that travels 20 mph and can handle rough terrain.
4,Small discs for camcorders get the blue light,"Blu-ray group is developing a smaller version of its technology for portable electronics, aiming to give its format a leg up."
2,Phillies Interview Former Indians Manager (AP),"AP - After spending two seasons as a special assistant and adviser with Philadelphia, Charlie Manuel saved his best recommendation for last: Hire him as the new manager of the Phillies."
4,Creative declares war on Apple,EXPECT to see and hear Creative Technology everywhere as it embarks on a worldwide marketing campaign to snatch dominance of the digital music player market from Apple Computer.
4,Techies want assistant secretary to address cybersecurity,"The technology industry stands behind its call for an assistant secretary for cybersecurity in the Homeland Security Department, even as confusion grows over what the department is planning."
4,SCO plans own Web site as alternative to Groklaw,"The SCO Group Inc. is setting up a Web site to cover the latest happenings in its many legal disputes and as an alternative to the Groklaw.net, a popular Web site that has been highly critical of the company."
4,SAP releases new version of Business One,German business software vendor SAP AG released a new version of its SAP Business One software with several functions designed for small and medium-size manufacturers.
4,"IBM, Borland upgrade developer tools",IBM and Borland have both upgraded their development platforms to focus more on business process automation.
4,Caution dampens spirit at Cannes tech conference,"Soaring oil prices and terrorism have instilled fresh caution into global markets over the past six months, executives and investors said at a technology conference in Cannes."
4,Novell to defend open-source software with patents,Novell Inc. said it is prepared to use its portfolio of software patents to protect its open-source software products against lawsuits.
4,IBM unveils new Shark and midrange array,IBM presented two new enterprise-class storage arrays that feature compatible software that allows the boxes to be managed through a single interface and data to be replicated between them.
4,Brief: Iron Mountain snaps up backup software vendor,Iron Mountain plans to acquire Connected Corp. to enhance its online backup and recovery portfolio.
4,PayPal.com resumes operations after four-day service disruption,Online payment Web site PayPal.com was back in service late last night after a coding error disrupted service for four days.
4,"CA adds antivirus, antispyware to Cisco NAC program","Computer Associates International Inc. (CA) said on Wednesday that it was joining a Cisco Systems Inc. program to harden enterprise networks against attacks by enforcing security policies on computer hosts that attempt to access network resources, the company said in a statement."
2,Schilling Needs Surgery,"Curt Schilling needs surgery on his injured right ankle, but the Red Sox hope he will still be able to pitch Game 5 of the ALCS on Sunday."
4,FDA Approves Use of Microchip Implants in Humans,"By DIEDTRA HENDERSON    WASHINGTON (AP) -- The Food and Drug Administration on Wednesday approved an implantable computer chip that can pass a patient's medical details to doctors, speeding care.    VeriChips, radio frequency microchips the size of a grain of rice, have already been used to identify wayward pets and livestock..."
1,U.S. Appeals NAFTA Panel Lumber Decision (AP),AP - The Bush administration said Wednesday it will appeal a NAFTA dispute panel's finding that imports of Canadian softwood lumber pose no threat to American companies.
1,White House: Islamic Agency Aids Terror (AP),AP - The Bush administration on Wednesday accused a Sudan-based relief organization and five of its officials of helping finance Osama bin Laden and other terrorists.
1,US Supreme Court reviews Cubans' indefinite detention (AFP),AFP - The US Supreme Court examined whether the United States can indefinitely detain two Cubans who face deportation but remain in legal limbo because Cuba refuses to take them back.
3,Hurricane Damage to Hurt Allstate Profit," NEW YORK (Reuters) - Allstate Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ALL.N target=/stocks/quickinfo/fullquote""&gt;ALL.N&lt;/A&gt;, the No. 2 U.S.  home and auto insurer, warned on Wednesday its third-quarter  profits would fall well short of expectations due to more than  \$1 billion in hurricane-related payouts."
4,Putting Your PC in a Pocket,"OQO, a tiny 14-ounce Windows XP computer, may just be the most elegant and versatile miniature PC possible with current technology."
4,"Touches of Weird, Done Best in Japan","NO one does weird quite as well as Japanese game designers and animators. In this spirit, three new video games bring the bizarre home."
4,Oft-Scorned Segway Finds Friends Among the Disabled,Gyroscopically balanced scooters have given disabled people a new grasp on mobility.
4,Mobile Phones Increase Tumor Risk - Swedish Study (Reuters),"Reuters - Ten or more years of mobile phone use\increases the risk of developing acoustic neuroma, a benign\tumor on the auditory nerve, according to a study released on\Wednesday by Sweden's Karolinska Institute."
4,Mobile Phones Increase Tumor Risk - Swedish Study," STOCKHOLM (Reuters) - Ten or more years of mobile phone use  increases the risk of developing acoustic neuroma, a benign  tumor on the auditory nerve, according to a study released on  Wednesday by Sweden's Karolinska Institute."
4,IBM chip chief now managing intellectual property,"High rate of patents, open-source age increase importance of intellectual property issues."
4,Vonage talks of 911 advancements,"In Rhode Island, will there be an answer to a major problem for the Internet phone industry?\"
3,FDA approves use of chip in patients,"The Food and Drug Administration on Wednesday approved an implantable computer chip that can pass a patient #39;s medical details to doctors, speeding care."
3,SEC seals settlement with Ahold,"WASHINGTON Ahold, the Dutch food retailer, and three of its former top executives have agreed to settle US securities fraud charges related to overbooking of profits, the company and US regulators said Wednesday."
3,Options rule delayed for companies in US,"American companies were granted a six-month delay Wednesday on the deadline for reporting the value of stock options granted to employees as an expense - a change that would delay the reduction in reported profits for many companies, particularly in the "
3,EU opens Intel inquiry over government deals,"BRUSSELS The European Commission opened legal cases against France, the Netherlands, Sweden and Finland on Wednesday, saying that it believed the four governments had been favoring Intel, the US computer chip maker, when awarding public contracts."
3,"Bank of America #39;s Focus on Profit, Job Cuts Irks Politicians",Bank of America Corp. Chief Executive Officer Kenneth Lewis is running afoul of Massachusetts politicians as he slashes jobs to increase earnings following his \$48 billion purchase of FleetBoston Financial Corp.
3,Aussie wealth exceeds \$5 trillion,"It appears Australians have never been wealthier as total private sector wealth now exceeds \$5 trillion. Officially, private sector wealth is estimated at \$5,013 billion, which is up 18 per cent in the past year."
3,PeopleSoft board amends \$2 billion customer rebate program,"PeopleSoft Inc. #39;s board voted on Oct. 11 to change its controversial customer protection program to help it pass muster in a Delaware court battle with would-be acquirer, Oracle Corp."
